id,service,amount
177,Taxi,286
177,Market,35
177,Eda,186
177,Market,721
177,Drive,496
177,Taxi,-1993
177,Eda,-720
177,Market,-500
177,Lavka,731
177,Lavka,-618
177,Drive,-831
177,Market,975
177,Market,1437
177,Taxi,532
177,Drive,-216
177,Lavka,-685
177,Eda,937
177,Drive,-1220
177,Taxi,1220
177,Lavka,750
177,Eda,1350
177,Eda,47
177,Lavka,-47
177,Lavka,1304
177,Drive,-239
177,Taxi,1854
177,Drive,-780
177,Drive,-65
177,Drive,-298
177,Lavka,-26
177,Taxi,334
177,Drive,-240
177,Eda,-1404
177,Eda,-125
177,Eda,-2755
177,Market,-989
177,Market,6
177,Drive,1984
177,Eda,-678
177,Eda,-220
177,Market,-1342
177,Drive,617
177,Lavka,-4012
177,Taxi,-189
177,Taxi,632
177,Taxi,196
177,Market,813
177,Taxi,314
177,Eda,-1364
177,Taxi,894
178,Eda,1622
178,Eda,-1352
178,Lavka,-270
178,Drive,663
179,Drive,1043
179,Lavka,-569
179,Taxi,1546
179,Taxi,-363
179,Lavka,546
179,Market,-889
179,Market,-516
179,Drive,435
179,Taxi,-69
179,Eda,1609
179,Eda,-613
179,Taxi,97
179,Taxi,1048
179,Eda,695
179,Eda,-1396
179,Taxi,-1962
179,Market,292
179,Market,389
179,Taxi,-1323
179,Drive,2076
179,Lavka,-850
179,Taxi,165
179,Lavka,-1391
179,Taxi,1596
179,Lavka,237
179,Lavka,-221
179,Eda,143
179,Market,245
179,Drive,-1869
179,Eda,-131
179,Lavka,581
179,Lavka,197
179,Lavka,-247
179,Lavka,1073
179,Taxi,-207
179,Drive,108
179,Drive,1224
179,Taxi,2018
179,Eda,823
179,Eda,1353
179,Drive,2012
179,Taxi,-597
179,Drive,496
179,Lavka,56
179,Eda,61
179,Taxi,1135
179,Lavka,-941
179,Lavka,-1463
179,Taxi,1020
179,Lavka,-572
179,Eda,2825
179,Drive,810
179,Eda,-432
179,Drive,-605
179,Drive,1937
179,Taxi,1628
179,Taxi,-1277
179,Drive,-2106
179,Taxi,-769
179,Drive,-2463
179,Eda,59
180,Taxi,988
180,Eda,2142
180,Taxi,408
180,Drive,344
180,Drive,-641
180,Taxi,1670
180,Market,-523
180,Taxi,320
180,Market,-209
180,Market,-895
180,Taxi,-501
181,Lavka,203
181,Lavka,1231
181,Market,-1362
181,Market,497
181,Lavka,-569
182,Market,525
182,Taxi,577
182,Eda,-461
182,Taxi,143
182,Eda,-784
182,Drive,205
182,Drive,389
182,Drive,-594
182,Taxi,1334
182,Taxi,-408
182,Market,457
182,Eda,-1128
183,Lavka,1145
183,Market,-1145
183,Drive,175
183,Taxi,3870
183,Lavka,2133
183,Market,-672
183,Lavka,326
183,Eda,-466
183,Eda,1607
183,Taxi,-1305
183,Lavka,1642
183,Taxi,212
183,Eda,-902
183,Lavka,570
183,Drive,-251
183,Drive,-1315
183,Drive,2687
183,Market,145
183,Market,-195
183,Taxi,1316
183,Drive,-28
183,Market,-225
183,Market,384
183,Market,77
183,Eda,606
183,Market,1364
183,Market,2417
183,Lavka,-751
183,Taxi,211
183,Drive,1739
183,Lavka,471
183,Eda,-3818
183,Lavka,344
183,Eda,-494
183,Eda,465
183,Market,-1502
184,Eda,637
184,Drive,4665
184,Market,448
184,Lavka,-1298
184,Lavka,-1541
184,Market,-513
184,Market,-1044
184,Eda,2906
184,Eda,478
184,Drive,79
184,Lavka,-1281
184,Market,-1594
184,Taxi,-599
184,Lavka,-895
184,Eda,-448
184,Market,645
184,Drive,180
184,Drive,-825
184,Drive,297
184,Drive,-235
184,Market,-62
184,Drive,239
184,Eda,-239
184,Eda,1664
184,Drive,-541
184,Market,-1123
184,Lavka,1900
184,Market,-1005
184,Taxi,64
184,Market,19
184,Eda,152
184,Market,-1130
184,Eda,911
184,Drive,-911
184,Eda,2945
184,Market,36
184,Taxi,659
184,Taxi,881
184,Taxi,38
184,Drive,163
184,Eda,39
184,Market,272
184,Market,-1130
184,Eda,-362
184,Drive,-817
184,Lavka,-379
184,Lavka,525
184,Taxi,2616
184,Drive,165
184,Eda,2148
184,Lavka,428
184,Eda,630
184,Drive,2713
184,Market,-62
184,Eda,655
184,Eda,1538
184,Market,711
184,Eda,212
184,Taxi,-105
184,Taxi,-682
184,Taxi,801
184,Eda,1374
184,Lavka,-721
184,Market,96
184,Taxi,1430
184,Eda,-701
184,Taxi,6958
184,Lavka,2010
184,Eda,557
184,Eda,-424
184,Eda,1451
184,Market,1041
184,Eda,937
184,Taxi,-541
184,Lavka,457
184,Taxi,1337
184,Drive,-1021
184,Market,22
184,Drive,-213
184,Market,-316
184,Eda,28
184,Taxi,-2243
184,Lavka,548
184,Market,-766
185,Taxi,512
185,Market,382
185,Drive,1775
185,Market,603
185,Taxi,-22
185,Drive,605
185,Market,5203
185,Drive,-3290
185,Lavka,777
185,Drive,-1017
185,Eda,-1071
185,Eda,-1137
185,Eda,-654
185,Eda,-1469
185,Lavka,156
185,Market,238
186,Taxi,1019
186,Eda,256
186,Market,-319
186,Drive,339
186,Taxi,4066
186,Eda,-700
186,Market,67
186,Market,2553
186,Eda,-1141
186,Taxi,861
186,Drive,593
186,Drive,-2723
186,Taxi,919
187,Lavka,55
187,Lavka,1636
187,Lavka,-1691
187,Taxi,83
187,Market,-83
187,Lavka,753
187,Lavka,954
187,Eda,-1244
187,Market,573
187,Drive,1082
187,Market,620
187,Eda,643
187,Market,1366
187,Drive,-686
187,Lavka,-1594
187,Taxi,832
187,Lavka,651
187,Eda,618
187,Taxi,-1298
187,Eda,-484
187,Market,328
188,Drive,360
188,Taxi,-360
188,Market,613
188,Taxi,1195
188,Drive,-1449
188,Taxi,-359
188,Lavka,1132
188,Eda,2221
188,Taxi,1251
188,Taxi,-638
188,Lavka,2665
188,Drive,1448
188,Market,-473
188,Market,-752
188,Market,977
188,Eda,-125
188,Eda,380
188,Market,-524
188,Eda,-211
188,Drive,144
188,Taxi,92
188,Taxi,-803
188,Drive,4088
188,Drive,519
188,Lavka,1472
188,Taxi,34
188,Market,-660
188,Eda,-345
188,Eda,249
188,Market,-1288
188,Taxi,2483
188,Lavka,1193
188,Lavka,667
188,Market,-449
188,Taxi,-247
188,Taxi,2758
188,Drive,-148
188,Drive,-177
188,Drive,2377
188,Eda,398
188,Drive,-371
188,Drive,-410
189,Market,1384
189,Drive,-122
189,Market,-879
189,Taxi,429
189,Eda,407
189,Lavka,1134
189,Market,850
189,Market,-264
189,Drive,940
189,Eda,315
189,Eda,-71
189,Lavka,-148
189,Drive,192
189,Market,501
189,Eda,453
189,Lavka,2133
189,Lavka,-114
189,Market,-2147
189,Lavka,-1180
189,Lavka,772
189,Eda,-1960
189,Taxi,-352
189,Drive,-141
189,Lavka,378
189,Eda,-67
189,Eda,2831
189,Lavka,-75
189,Drive,2878
189,Drive,-198
189,Taxi,769
189,Eda,822
189,Drive,262
189,Taxi,-559
189,Taxi,-3504
189,Market,-1156
189,Taxi,1118
189,Drive,-601
189,Lavka,-170
189,Eda,1148
190,Eda,611
190,Eda,-611
190,Market,1647
190,Drive,-311
190,Eda,524
190,Taxi,816
190,Market,283
190,Market,-454
190,Drive,-2505
190,Drive,1012
190,Eda,1799
190,Drive,4081
190,Market,-517
190,Eda,1303
190,Eda,1395
190,Drive,2283
190,Eda,-414
190,Market,-482
190,Market,2936
190,Market,-658
190,Lavka,-398
190,Lavka,-1725
190,Eda,-375
190,Lavka,-259
190,Market,-1496
190,Taxi,-523
190,Eda,-371
190,Drive,-951
190,Eda,2574
190,Eda,-1524
190,Market,-87
190,Market,1418
190,Eda,251
190,Taxi,126
190,Market,-2069
190,Eda,-1640
190,Taxi,-1782
190,Lavka,277
190,Market,3155
190,Drive,-535
190,Taxi,324
190,Drive,319
190,Lavka,160
190,Taxi,86
190,Eda,206
190,Taxi,901
190,Taxi,-2331
190,Drive,-220
190,Market,-1885
190,Eda,445
190,Lavka,-140
190,Eda,913
190,Drive,-2823
190,Lavka,-278
190,Drive,183
190,Drive,1181
190,Market,-328
190,Market,1026
190,Drive,-797
190,Taxi,-852
190,Taxi,11
190,Lavka,-1175
190,Lavka,220
190,Eda,380
190,Lavka,316
190,Market,-2646
190,Eda,37
190,Drive,-37
191,Lavka,345
191,Eda,-95
191,Drive,-173
192,Drive,206
192,Taxi,423
192,Lavka,235
192,Drive,550
192,Taxi,1128
192,Market,-735
192,Drive,-262
192,Market,1475
192,Drive,-1088
192,Market,-1480
192,Drive,-266
192,Drive,-186
192,Eda,825
192,Drive,-825
192,Market,342
192,Drive,3703
192,Lavka,365
192,Taxi,132
192,Lavka,-673
192,Drive,72
192,Taxi,66
192,Drive,-1604
192,Drive,1094
192,Drive,-2003
192,Market,-143
192,Drive,936
192,Drive,-1239
192,Taxi,-141
192,Lavka,-907
192,Eda,60
192,Lavka,257
192,Taxi,4035
192,Taxi,705
192,Eda,1831
192,Taxi,343
192,Lavka,588
192,Eda,184
192,Market,814
192,Drive,886
192,Taxi,-3261
192,Drive,-123
192,Taxi,4244
192,Drive,490
192,Lavka,1850
192,Taxi,-537
192,Taxi,1288
192,Lavka,-482
192,Drive,700
192,Drive,-5124
192,Taxi,1424
192,Lavka,1194
192,Taxi,920
193,Taxi,283
193,Eda,-242
193,Eda,18
193,Taxi,-59
193,Eda,73
193,Taxi,-73
193,Eda,1834
193,Drive,1386
193,Lavka,115
193,Eda,2715
193,Drive,752
193,Eda,-890
193,Eda,1204
193,Eda,66
193,Lavka,4149
193,Lavka,537
193,Market,4674
193,Drive,-2262
193,Taxi,-998
193,Market,2202
193,Taxi,1540
193,Eda,-403
193,Eda,635
193,Lavka,1469
193,Drive,271
193,Lavka,482
193,Taxi,1783
193,Taxi,1494
193,Drive,-852
193,Drive,1090
193,Market,-688
193,Eda,602
193,Drive,-115
193,Market,-427
193,Taxi,2302
193,Taxi,-1170
193,Taxi,-971
193,Lavka,-2
193,Drive,822
193,Eda,-967
193,Taxi,-1393
193,Taxi,3751
193,Market,-1732
193,Eda,-3172
193,Eda,90
193,Market,619
193,Eda,-589
193,Market,1717
193,Lavka,-279
193,Market,169
193,Market,1371
193,Drive,-512
193,Lavka,1956
193,Market,975
193,Drive,330
193,Taxi,890
193,Taxi,169
193,Eda,-730
193,Eda,2745
193,Lavka,664
193,Drive,-1095
193,Taxi,-2373
193,Market,31
193,Drive,-1735
193,Lavka,709
193,Lavka,2023
193,Lavka,145
193,Market,-877
193,Lavka,577
193,Drive,-371
193,Drive,867
193,Taxi,1337
193,Market,48
193,Taxi,2320
193,Eda,55
193,Taxi,3017
193,Taxi,-488
193,Drive,57
193,Drive,-373
193,Taxi,378
193,Drive,86
193,Drive,-69
193,Lavka,1100
193,Drive,294
193,Drive,-943
193,Market,-1849
193,Taxi,-107
194,Lavka,177
194,Eda,208
194,Lavka,-385
194,Drive,724
194,Taxi,-724
194,Eda,1860
194,Market,370
194,Lavka,-784
194,Market,349
194,Market,674
194,Eda,-1208
194,Drive,-824
194,Drive,-354
194,Taxi,-83
194,Taxi,18
194,Drive,1625
194,Drive,811
194,Drive,4121
194,Market,699
194,Drive,-521
194,Taxi,123
194,Taxi,302
194,Lavka,-294
194,Drive,580
194,Eda,-77
194,Drive,1202
194,Lavka,-278
194,Market,-572
194,Market,752
194,Drive,-273
194,Eda,41
194,Eda,-163
194,Drive,-1587
194,Drive,-674
194,Lavka,-1477
194,Taxi,347
194,Taxi,-3345
194,Drive,-1360
194,Taxi,503
194,Drive,267
194,Taxi,-770
194,Taxi,1246
194,Taxi,-609
194,Lavka,-637
194,Market,688
194,Market,428
194,Lavka,83
194,Eda,-26
194,Taxi,374
195,Eda,566
195,Market,183
195,Market,-408
195,Lavka,-341
195,Lavka,821
195,Eda,-821
195,Market,950
195,Eda,-950
195,Market,2650
195,Taxi,358
195,Drive,-1681
195,Market,-1327
195,Lavka,327
195,Lavka,-327
195,Drive,1012
195,Eda,1724
195,Eda,-401
195,Drive,950
196,Drive,122
196,Drive,969
196,Market,-1091
196,Drive,1493
196,Drive,89
196,Market,637
196,Drive,-404
196,Drive,-297
196,Drive,2551
196,Eda,-156
196,Market,-55
196,Taxi,-539
196,Lavka,2056
196,Market,-793
196,Market,-139
196,Market,-154
196,Drive,-519
196,Eda,73
196,Lavka,152
196,Eda,1507
196,Drive,777
196,Lavka,-474
196,Taxi,-1464
196,Lavka,-1498
196,Market,1330
196,Drive,879
196,Lavka,-2809
196,Market,3863
196,Market,512
196,Market,-2433
196,Lavka,-1026
196,Eda,1486
196,Market,-98
196,Market,1557
196,Taxi,-852
196,Market,-1588
196,Market,-1622
196,Market,-234
196,Eda,478
196,Market,-107
196,Lavka,-1211
196,Lavka,998
196,Lavka,-19
196,Lavka,3354
196,Market,-2454
196,Drive,-562
197,Drive,611
197,Lavka,-448
197,Lavka,90
197,Lavka,-76
197,Lavka,-177
197,Market,26
197,Market,766
197,Lavka,1222
197,Drive,94
197,Lavka,893
197,Eda,-254
197,Lavka,-221
197,Lavka,-726
197,Taxi,4
197,Market,457
197,Eda,566
197,Lavka,-324
197,Lavka,397
197,Drive,-636
197,Taxi,2436
197,Eda,1140
197,Market,526
197,Drive,-245
197,Drive,-1549
197,Taxi,869
197,Taxi,2075
197,Taxi,-1142
197,Drive,-1658
197,Eda,186
197,Drive,211
197,Lavka,2597
197,Lavka,1199
197,Taxi,70
197,Eda,-779
197,Taxi,2419
197,Eda,193
197,Taxi,68
197,Eda,164
197,Eda,-933
197,Market,248
197,Drive,-695
197,Market,-1230
197,Drive,-914
197,Drive,1025
197,Lavka,2207
197,Taxi,1060
197,Drive,167
197,Lavka,-1602
197,Market,-1234
197,Drive,-756
197,Taxi,1159
198,Market,438
198,Taxi,-438
198,Drive,621
198,Taxi,139
198,Taxi,-760
198,Lavka,72
198,Market,349
198,Eda,704
198,Eda,775
198,Eda,1759
198,Taxi,-120
198,Drive,393
198,Taxi,1217
198,Drive,1745
198,Taxi,909
198,Market,-873
198,Drive,224
198,Eda,663
198,Taxi,10
198,Taxi,616
198,Taxi,82
198,Lavka,322
198,Eda,-307
198,Market,2350
198,Market,-49
198,Taxi,2460
198,Eda,674
198,Taxi,-669
198,Drive,-1193
198,Eda,-3526
198,Taxi,-766
198,Taxi,563
198,Lavka,284
198,Lavka,-368
198,Market,183
198,Taxi,-234
198,Drive,3433
198,Taxi,-1684
198,Eda,-538
198,Taxi,1388
198,Lavka,1003
198,Drive,-554
198,Lavka,2258
198,Drive,3666
198,Eda,808
198,Eda,961
198,Eda,-2025
198,Market,1014
198,Taxi,83
199,Market,2293
199,Eda,-445
199,Taxi,-1607
199,Market,3411
199,Eda,565
199,Drive,-1524
199,Taxi,-579
199,Market,-1423
199,Eda,1399
199,Eda,782
199,Taxi,1533
199,Market,663
199,Eda,-1777
199,Lavka,585
199,Taxi,1103
199,Eda,-4121
199,Market,149
199,Lavka,-1007
199,Lavka,107
199,Eda,-107
199,Eda,564
199,Market,587
199,Lavka,3204
199,Drive,-335
199,Drive,130
199,Drive,-1168
199,Market,590
199,Drive,-1595
199,Lavka,230
199,Taxi,568
199,Taxi,-1352
199,Lavka,59
199,Drive,-325
199,Eda,502
199,Taxi,-1659
199,Market,1528
199,Taxi,108
199,Lavka,531
199,Eda,1768
199,Taxi,117
199,Eda,2305
200,Lavka,1805
200,Eda,98
200,Drive,-384
200,Market,678
200,Lavka,-696
200,Taxi,882
200,Market,433
200,Drive,978
200,Drive,1317
200,Taxi,1754
200,Market,-38
200,Lavka,-364
200,Market,237
200,Drive,-2851
200,Drive,144
200,Drive,-1996
200,Lavka,764
200,Taxi,-313
200,Market,-1458
200,Eda,198
200,Taxi,138
200,Taxi,819
200,Lavka,-1743
200,Eda,-191
200,Taxi,-211
200,Drive,1238
200,Eda,-1238
200,Lavka,500
200,Market,745
200,Lavka,1290
200,Drive,1012
201,Lavka,2044
201,Taxi,-524
201,Drive,-1062
201,Eda,2545
201,Market,1788
201,Lavka,584
201,Lavka,2029
201,Eda,-709
201,Lavka,54
201,Lavka,567
201,Market,351
201,Drive,-2065
201,Market,660
201,Market,-133
201,Drive,-81
201,Eda,1406
201,Eda,4423
201,Eda,-1272
201,Market,592
201,Drive,1773
201,Eda,1375
201,Market,746
201,Drive,-2007
201,Lavka,759
201,Market,-2213
201,Taxi,-2495
201,Market,204
201,Taxi,-1364
201,Market,-1688
201,Market,1552
201,Eda,2275
201,Market,911
201,Market,-3509
201,Taxi,3063
201,Lavka,-2067
201,Eda,-639
201,Taxi,-3973
201,Taxi,462
201,Lavka,2378
201,Drive,1092
201,Eda,699
201,Eda,-323
201,Market,973
201,Eda,960
201,Drive,-810
201,Taxi,4323
201,Drive,-203
201,Drive,-53
201,Taxi,986
201,Eda,-19
201,Taxi,-270
201,Eda,2642
201,Taxi,-72
201,Lavka,1068
201,Lavka,1060
201,Market,827
201,Eda,508
201,Market,299
201,Drive,665
201,Taxi,-219
201,Eda,1065
201,Market,-1591
201,Taxi,537
201,Drive,209
201,Market,1815
201,Market,628
201,Lavka,253
201,Lavka,-1896
201,Eda,-205
201,Drive,344
201,Lavka,-239
201,Drive,-2284
201,Market,-93
201,Taxi,-571
201,Market,-1498
201,Lavka,228
201,Taxi,544
201,Taxi,2292
201,Market,-166
201,Lavka,-152
201,Lavka,263
201,Drive,122
201,Lavka,-539
201,Market,-249
201,Lavka,627
201,Taxi,637
201,Taxi,-26
201,Lavka,260
201,Drive,-121
201,Lavka,-365
201,Eda,-66
202,Lavka,877
202,Drive,-483
202,Market,415
202,Market,221
202,Lavka,-531
202,Drive,-462
202,Eda,494
202,Lavka,5618
202,Taxi,-154
202,Lavka,-276
202,Lavka,-923
202,Drive,381
202,Market,1581
202,Drive,-744
202,Market,-276
202,Eda,709
202,Taxi,-78
202,Eda,-273
202,Market,31
202,Drive,5084
202,Taxi,-161
202,Eda,-519
202,Taxi,-537
202,Lavka,-933
202,Drive,-718
202,Market,505
202,Market,-589
202,Eda,-3161
202,Drive,-1037
202,Taxi,790
202,Taxi,-896
202,Taxi,-3188
202,Market,-195
202,Lavka,-572
202,Taxi,870
202,Eda,2642
202,Market,-95
202,Eda,1639
202,Drive,529
202,Drive,119
202,Drive,314
202,Drive,655
202,Drive,-692
202,Lavka,241
202,Drive,-728
202,Market,-579
202,Taxi,410
203,Eda,294
203,Taxi,-136
203,Drive,-158
203,Drive,919
203,Eda,797
203,Lavka,968
203,Taxi,1279
203,Market,88
203,Taxi,955
203,Market,704
203,Drive,601
203,Market,764
203,Market,445
203,Taxi,-319
203,Taxi,-1780
203,Market,-163
203,Taxi,-522
203,Lavka,-426
203,Drive,1316
203,Taxi,1929
203,Lavka,-825
203,Market,389
203,Drive,92
203,Lavka,-102
204,Taxi,250
204,Eda,-250
204,Lavka,134
204,Taxi,-134
204,Taxi,115
204,Drive,2301
204,Lavka,-2416
204,Taxi,95
204,Lavka,2486
204,Market,-171
204,Lavka,603
204,Eda,2685
204,Eda,-338
204,Market,-958
204,Drive,322
204,Eda,-431
204,Lavka,322
204,Market,-397
204,Eda,-1227
204,Taxi,-88
204,Market,553
204,Taxi,1159
204,Market,-2195
204,Taxi,-570
204,Drive,1077
204,Market,-1936
204,Eda,-991
204,Taxi,3074
204,Taxi,156
204,Market,1221
204,Eda,295
204,Drive,175
204,Market,-1199
204,Market,820
204,Eda,-2662
204,Lavka,-241
204,Eda,-1431
204,Lavka,2302
204,Taxi,3045
204,Eda,91
204,Taxi,45
204,Taxi,1168
204,Taxi,65
204,Lavka,2817
204,Market,212
204,Eda,-586
204,Drive,-985
204,Market,138
204,Market,517
204,Eda,-618
204,Taxi,-4733
204,Drive,270
204,Taxi,-919
204,Lavka,-32
204,Eda,-209
204,Lavka,2101
204,Taxi,-2789
204,Taxi,679
204,Eda,-1391
204,Taxi,103
204,Taxi,-5
204,Lavka,298
204,Drive,876
204,Eda,1635
204,Lavka,-285
204,Eda,111
204,Eda,638
204,Drive,117
204,Eda,-292
204,Eda,285
204,Taxi,3327
204,Drive,-898
204,Eda,164
204,Drive,407
204,Market,-2361
204,Eda,1338
204,Eda,862
204,Eda,-64
204,Taxi,702
204,Lavka,85
204,Drive,504
204,Eda,-8
204,Market,862
204,Lavka,2620
204,Lavka,162
204,Eda,-3745
204,Lavka,-296
204,Eda,-3205
204,Drive,4
204,Market,47
204,Market,-637
204,Eda,1552
204,Eda,-3518
204,Drive,2303
204,Eda,2493
204,Lavka,101
204,Drive,844
204,Lavka,1000
204,Eda,289
204,Taxi,-494
205,Drive,243
205,Drive,78
205,Market,735
205,Drive,1524
205,Lavka,-531
205,Market,5007
205,Lavka,-1302
205,Drive,186
205,Eda,3197
205,Drive,-940
205,Taxi,-580
205,Taxi,1
205,Drive,-1022
205,Taxi,1238
205,Market,500
205,Eda,1648
205,Market,-14
205,Taxi,123
205,Market,402
205,Market,665
205,Drive,467
205,Taxi,-91
205,Lavka,-124
205,Eda,-1989
205,Lavka,1149
205,Market,1523
205,Market,20
205,Eda,46
205,Drive,829
205,Taxi,203
205,Taxi,-516
205,Taxi,-801
205,Drive,-836
205,Eda,721
205,Market,-1738
205,Lavka,-3343
205,Eda,-2940
205,Drive,-131
205,Lavka,-1274
205,Lavka,280
205,Lavka,428
205,Eda,372
205,Market,-74
205,Drive,-338
205,Drive,532
205,Eda,231
206,Taxi,1298
206,Lavka,112
206,Eda,1427
206,Market,-511
206,Market,1116
206,Drive,2856
207,Eda,1442
207,Drive,1728
207,Drive,1845
207,Taxi,-3774
207,Eda,422
207,Drive,233
208,Taxi,2474
208,Lavka,796
208,Eda,-173
208,Lavka,1831
208,Eda,-404
208,Lavka,191
208,Drive,-862
208,Drive,-2124
208,Market,-1729
208,Eda,2517
208,Eda,197
208,Taxi,211
208,Market,577
208,Lavka,-234
208,Eda,1255
208,Market,233
208,Drive,1011
208,Drive,1092
208,Lavka,-376
208,Eda,489
208,Taxi,1487
208,Drive,-192
208,Eda,317
208,Drive,255
208,Eda,698
208,Taxi,930
208,Market,-87
208,Lavka,-184
208,Eda,-1418
208,Drive,-878
208,Drive,798
208,Lavka,495
208,Lavka,-359
208,Taxi,353
208,Drive,-2136
208,Lavka,-280
208,Drive,755
208,Lavka,786
208,Market,857
208,Market,-449
208,Market,-327
208,Drive,-597
208,Market,-515
208,Lavka,2669
208,Drive,-71
208,Drive,1476
208,Drive,319
208,Market,-2594
208,Taxi,-1778
208,Lavka,-406
208,Lavka,-223
208,Lavka,-88
208,Taxi,-2
208,Lavka,542
208,Drive,-281
208,Market,-763
208,Drive,-1785
208,Drive,-16
208,Taxi,-3700
208,Taxi,-68
208,Market,-512
208,Drive,435
208,Taxi,242
208,Lavka,-677
208,Lavka,708
208,Eda,-708
208,Lavka,297
208,Taxi,13
208,Eda,345
208,Taxi,910
208,Drive,386
208,Eda,-237
208,Eda,-747
208,Eda,-58
208,Lavka,-909
208,Market,430
208,Eda,617
208,Eda,-371
208,Eda,662
209,Eda,647
209,Eda,-647
209,Market,2891
209,Eda,382
209,Eda,-233
209,Eda,484
209,Lavka,-526
209,Market,-1230
209,Eda,-96
209,Drive,266
209,Drive,-201
209,Market,-1737
209,Eda,1426
209,Taxi,190
209,Taxi,-921
209,Eda,-695
209,Eda,140
209,Eda,808
209,Eda,-383
209,Drive,3
209,Market,-103
210,Lavka,455
210,Eda,-455
210,Taxi,226
210,Market,-226
210,Taxi,1058
210,Eda,-170
210,Eda,1525
210,Market,-141
210,Drive,349
210,Taxi,-478
210,Eda,-1158
210,Drive,951
210,Lavka,385
210,Drive,-748
210,Eda,-1573
210,Taxi,2548
210,Lavka,-82
210,Taxi,-607
210,Drive,-43
210,Lavka,2936
210,Eda,-122
210,Drive,3581
210,Drive,61
210,Eda,-1383
210,Lavka,-170
210,Lavka,432
210,Market,-1350
210,Lavka,850
210,Lavka,1799
210,Taxi,-1682
210,Eda,-2005
210,Taxi,-719
210,Drive,73
210,Taxi,966
210,Market,554
210,Market,-665
210,Eda,1216
210,Lavka,713
210,Lavka,607
210,Lavka,391
210,Lavka,1035
210,Lavka,103
210,Market,-172
210,Market,2097
210,Lavka,-564
210,Lavka,5031
210,Market,-1207
210,Drive,-441
210,Market,2441
210,Market,279
210,Lavka,-249
210,Eda,-1199
210,Drive,130
210,Drive,-75
210,Taxi,178
210,Lavka,61
210,Eda,-161
210,Drive,358
210,Lavka,-563
210,Eda,1017
210,Market,1952
210,Lavka,902
210,Taxi,-887
210,Taxi,1630
210,Taxi,-218
210,Lavka,-1059
210,Taxi,-413
210,Taxi,2190
210,Eda,763
210,Drive,1080
210,Eda,-3319
211,Taxi,527
211,Drive,1272
211,Drive,2017
211,Market,-198
211,Market,-777
211,Taxi,148
211,Lavka,192
211,Market,-1109
211,Eda,111
211,Drive,-622
211,Drive,-253
211,Taxi,-509
211,Eda,-42
211,Market,275
211,Drive,679
211,Lavka,1327
211,Lavka,-47
211,Eda,299
211,Eda,1888
211,Taxi,-254
211,Taxi,743
211,Market,772
211,Taxi,353
211,Taxi,490
211,Taxi,-713
211,Lavka,2909
211,Drive,-34
211,Lavka,1441
211,Drive,588
211,Eda,731
211,Eda,-1658
211,Drive,1903
211,Drive,-251
211,Lavka,154
211,Eda,745
211,Taxi,669
211,Taxi,388
211,Market,426
211,Taxi,663
211,Market,-8
211,Drive,89
211,Lavka,-802
211,Market,-176
211,Taxi,120
211,Eda,3082
211,Market,906
211,Eda,-1034
211,Drive,-746
211,Taxi,790
211,Lavka,1579
211,Market,776
211,Eda,-516
211,Taxi,-3165
211,Eda,-156
211,Taxi,543
211,Eda,48
211,Eda,2628
211,Market,389
211,Lavka,1437
211,Taxi,950
211,Market,2419
211,Eda,1235
211,Drive,-1068
211,Drive,744
211,Eda,-1410
211,Lavka,475
211,Market,-1649
211,Taxi,-569
211,Eda,491
211,Taxi,-368
211,Taxi,-1149
211,Lavka,591
211,Taxi,1097
211,Market,208
212,Taxi,272
212,Market,492
212,Taxi,1829
212,Eda,-21
212,Taxi,220
212,Drive,-2485
212,Taxi,-307
212,Drive,1195
212,Eda,234
212,Taxi,511
212,Taxi,-431
212,Market,26
212,Taxi,1457
212,Drive,525
212,Eda,-201
212,Taxi,-977
212,Lavka,-603
212,Taxi,-1736
212,Eda,998
212,Taxi,-62
212,Market,2609
212,Drive,-63
212,Market,-1725
212,Taxi,4579
212,Eda,-3814
212,Eda,1940
212,Market,-2083
212,Eda,-1224
212,Eda,-640
212,Market,-345
212,Market,1932
212,Lavka,1205
212,Market,699
212,Market,884
212,Market,498
212,Market,-124
212,Taxi,1211
212,Eda,-683
212,Eda,292
212,Taxi,924
212,Market,-102
212,Lavka,513
212,Drive,-64
212,Market,1738
212,Eda,-2
212,Lavka,-600
212,Drive,1421
212,Drive,-961
212,Lavka,478
212,Market,1662
212,Eda,34
212,Eda,42
212,Market,-1238
212,Lavka,2876
212,Taxi,8
212,Taxi,-284
212,Drive,-100
212,Drive,-566
212,Lavka,1207
212,Taxi,-358
212,Taxi,-1298
212,Market,-356
212,Eda,684
212,Eda,-2006
212,Lavka,-456
212,Market,4659
212,Market,2927
212,Taxi,-427
212,Eda,142
212,Market,-2786
212,Eda,904
212,Lavka,-3498
212,Lavka,-666
212,Lavka,-2627
212,Taxi,-555
212,Eda,-980
212,Market,334
212,Taxi,-2486
212,Taxi,1120
212,Eda,2403
212,Drive,-755
212,Taxi,-2231
212,Taxi,3543
212,Lavka,1533
212,Drive,-1341
212,Market,-47
212,Market,1971
212,Taxi,-994
212,Lavka,1940
212,Market,-260
212,Market,44
212,Market,609
212,Eda,-1308
212,Eda,205
212,Market,-3708
212,Taxi,-1037
213,Market,970
213,Eda,444
213,Market,-43
213,Eda,-1181
213,Taxi,-108
213,Taxi,-82
213,Drive,247
213,Drive,-247
213,Eda,205
213,Eda,487
213,Market,1272
213,Market,437
